amazon.id:INTEGER,amazon.productTitle:TEXT,amazon.brand:TEXT,amazon.priceblock_ourprice:TEXT,amazon.url:TEXT
8090,"Tosca Aqua Eau-De-Toilettes for Women, 1.7 Ounce",Tosca,"$17.49",B002K8YWTU.html
8091,Narciso Rodriguez Essence Scented Body Lotion,Chunkaew,"$57.75",B00BPMOILO.html
8092,Me! Bath Amber Waves Hand Icing,ME! Bath,"$3.99",B004N7RL1W.html
8093,ONLY THE BRAVE by Diesel 1.7 oz Men's EDT Cologne NIB,Diesel,"$49.63",B004TMOW36.html
8094,"Solar Protection Formula SPF 65 TIZO Full Spectrum Chemical Free Sunscreen - Oil Free, Non-Comedogenic",Solar Protection Formula,"$29.99",B00903JVSU.html
8095,Dolce &amp; Gabbana The Lipstick Shine Lipstick Delicate 53 0.12 oz,Dolce & Gabbana,"$41.18",B004EHIAUM.html
8096,"L'Oreal Paris EverCurl Silk and Gloss Dual Oil Care, 6.1 Fluid Ounce",L'Oreal Paris,"$15.00",B00AREI786.html
8097,CALVIN KLEIN by Calvin Klein,Chunkaew,"$68.98",B00EOQCTE6.html
8098,Cashmere Mist By Donna Karan For Women. Body Cleansing Lotion 6.7 Ounces,Donna Karan,"$43.00",B000C1Z4Q2.html
8099,Anna Sui By Anna Sui For Women. Eau De Toilette Spray 1 Ounces,Anna Sui,"$32.77",B000GHYP6M.html
8100,Nutra Nail 5 to 7 Day Growth Calcium Formula,Nutra Nail,"$5.18",B000EH0NEC.html
8101,Marc Jacobs Daisy by Marc Jacobs 3.4oz 100ml EDT Spray,MARC JACOBS,"$52.99",B0012RV5UO.html
8102,Elgon Dolce Permanent &amp; Ammonia Free Hair Coloring Cream - 6.1-iced Ash Drak Blonde,N'iceshop,"$19.99",B00IIR5AWK.html
8103,Black XS by Paco Rabanne Eau De Toilette Spray 1.7 oz for Men,Paco Rabanne,"$37.60",B0018NNHNK.html
8104,Elgon Dolce Permanent &amp; Ammonia Free Hair Coloring Cream -8- Light Blonde,N'iceshop,"$16.00",B00IIR788Y.html
8105,Yu-Be Moisturizing Skin Cream Jar (2.5 oz) Body Care / Beauty Care / Bodycare / BeautyCare,YuBe,"$30.00",B00EJDL1GQ.html
8106,"Murad Skin Perfecting Lotion,",Murad,"$23.50",B000GX4BSS.html
8107,Shea Terra Marula Oil 2 oz.,Shea Terra Organics,"$14.40",B00267AETM.html
8108,Beistle Company - Silk 'N Petals Big Island Headband,The Beistle Co.,"$1.56",B0061WLV4A.html
8109,"Molinard Habanita Perfume Eau de Parfum Spray for Women, 2.5 Ounce",Molinard,"$39.15",B0002DKRYE.html
8110,3 Stella By Stella Mccartney EDP Spray Sample Travel Vial Mini .05 Oz/1.5ml Each,Stella McCartney,"$12.95",B00MUAXT5Q.html
8111,Devoted Creations PAULY D Swagged Out Black Bronzer - 12.25 oz.,Devoted Creations,"$28.00",B00A6V82C6.html
8112,Dolce &amp; Gabbana By Dolce &amp; Gabbana For Men. Eau De Toilette Spray 4.2 Ounce,Dolce & Gabbana,"$41.69",B0009OAHIM.html
8113,Osis by Osis ELASTIC FINISH FLEXIBLE HOLD HAIRSPRAY LIGHT CONTROL 15.2OZ,Perfume,"$27.22",B00GYC3S2K.html
8114,DKNY 'MY NY' Eau de Parfum Spray 1.7 oz/50 ml,DKNY,"$59.95",B00KBAPD6A.html
8115,Carolina Herrera by Carolina Herrera for Women - 1.7 Ounce EDP Spray,Carolina Herrera,"$34.99",B0009OAHJ6.html
8116,Dkny My Ny Perfume By Donna Karay Eau De Parfum 1.0 Oz Spray,DKNY,"$45.65",B00KBAPC7K.html
8117,Korres Rice Proteins &amp; Oligoelements Toning Shampoo - 250ml/8.45oz,Korres,"$16.99",B000AQFKAY.html
8118,2014 Susenstore 1 Pair New Fashion Light up Led Blinking Earrings Studs Dance Party Accessories,YIYA(Beauty goods),"$3.12",B00ISLOVGW.html
8119,"Barielle Instant Liquid Nail Hardener, 0.5 Ounce",Barielle,"$5.29",B001P8OOSK.html
8120,Marc Jacobs Lola Sensual Body Lotion/5.1 oz. - No Color,MARC JACOBS,"$39.99",B009AWLGHA.html
8121,D &amp; G 3 L'Imperatrice By Dolce &amp; Gabbana For Women. Eau De Toilette Spray 3.3 Oz / 100 Ml,Dolce & Gabbana,"$45.75",B002Z7FVTQ.html
8122,Tom Ford Oud Wood Perfume Oil Type - Concentrated Oud Wood Grade-A Perfume/Cologne Oil for Men or Women in a Bronzed Glass Roll On Bottle .33 Oz/10ml,Perfume Studio&#0153;,"$15.95",B00N8AMTIA.html
8123,"Clean &amp; Clear Oil Free Deep Action Cream Cleanser, 6.5 Ounce  (Pack of 2)",Clean & Clear,"$10.54",B005BJ69V4.html
8124,Dolce Mia Horsey Girl Vanilla Shea Butter Travel Size Natural Lotion With Organic Botanicals .25 oz. Jar,Dolce Mia Designs,"$4.25",B002I55JKG.html
8125,Amika Obliphica Heat Defense Serum Treatment - 1.7 oz,Amika,"$16.19",B003U61474.html
8126,"Bumble And Bumble Semisumo Hi-Shine, Lo-Hold Pomade 50Ml/1.5Oz",Bumble and Bumble,"$20.38",B00N1S5MZG.html
8127,Amika Ceramic Hair Straightener (Hot Pink),Amika,"$79.77",B002I66Z26.html
8128,"ghd Professional Salon Styler Hairstyling Iron with Advanced Ceramic Technology, 1.77&quot;",ghd PROFESSIONAL,"$205.00",B000RZMZGU.html
8129,Dolce Mia Red Hot Girl Vintage Pin-up Floral Tuberose Natural Liquid Soap with Olive Oil 12 oz. Pump,Dolce Mia Designs,"$15.25",B001GCDWDI.html
8130,"Burt's Bees Natural Skin Care for Men Shave Cream, 6 Ounces (Pack of 3)",Burt's Bees,"$23.11",B001GIOV1O.html
8131,"Gummy Cuties Calcium with Vitamin D, 60-Count",Gummy Cuties,"$11.84",B003TVKFC0.html
8132,Dolce Milano Sheer Oil Cleanser 16.0 Oz,Dolce Milano,"$22.50",B002XON2AG.html
8133,Koh Gen Do Maifanshi Moisture Foundation - 112,Koh Gen Do,"$62.00",B00AV4AX7U.html
8134,Perfekt Skin Perfection Gel To Go Decadent 0.25 oz,Perfekt,"$12.99",B001933V1C.html
8135,Bumble and Bumble Prep (8 Ounces),Bumble and Bumble,"$25.36",B000BIUGRI.html
8136,Dolce Milano Color Vibrance Cleanser 16.0 oz,Dolce Milano,"$15.75",B002XON23I.html
8137,Marc Jacobs Beauty Lash Lifter - Gel Volume Mascara 20 Blacquer 0.09 oz,Marc Jacobs Beauty,"$2.69",B00FN4RE1G.html
8138,Dolce Milano Hydro Infusion Treatment 16.0 oz,Dolce Milano,"$22.00",B002XOL8KM.html
8139,Perfect Glo Foundation,Paula Dorf,"$45.00",B00021AGTM.html
8140,"Tweezerman Studio Collection Brow Shaping Brush Gives Brows A Shape Up,",Tweezerman,"$10.33",B005MYEGWM.html
8141,WEN By Chaz Dean Intensive Treatment Oil 2 Fl. Oz. (Sweet Almond Peppermint 2 Oz),WEN® by Chaz Dean,"$15.95",B00F0QVKK8.html
8142,Perfekt Per-fekt Brow Perfection Gel Espresso 0.15 o z.,Per-fekt Beauty Skin Perfection,"$19.50",B005MXCHHO.html
8143,"Bvlgari Pour Homme Soir By Bvlgari For Men, Eau De Toilette Spray, 1.7-Ounce Bottle",Bvlgari,"$25.17",B000VOHNXC.html
8144,Nail-Aid Collagen Nail Builder,Nail-Aid,"$18.95",B00ACX5JAG.html
8145,Marc Jacobs Marc Jacobs Daisy Eau So Fresh Body Lotion Body Lotion 5.1 oz,MARC JACOBS,"$49.44",B00BPPGVPC.html
8146,Deva Curl Travel Kit,DevaCurl,"$20.90",B000QSDHPG.html
8147,Living Proof Living Proof Restore Conditioner 8 oz 8 oz,Living Proof,"$27.99",B005BQ7J5W.html
8148,Benefit Cosmetics You Rebel Lite,Benefit Cosmetics,"$59.99",B000WFOVIK.html
8149,"Anna Sui Fragrance Gift Collection, Miniature",Anna Sui,"$42.00",B00COGGRJQ.html
8150,Perfekt Lash Perfection Gel 0.45 oz,Perfekt,"$34.97",B007UZ4FMW.html
8151,Acqua Di Parma Iris Nobile by Acqua Di Parma 5.25 oz Luminous Body Cream,Acqua Di Parma,"$81.90",B000PY179Y.html
8152,Perfekt Lip Perfection Gel Vine 0.33 oz,Perfekt,"$24.00",B007UZ4D3S.html
8153,Shiseido Sun Protection Compact Foundation (Refill) SPF 34 PA+++ SP20 (Refill),Shiseido,"$45.22",B00I6DSR1C.html
8154,Donna Antibacterial Hair Care Treatment Drawstring Satin Cap #22076 Black,Donna Karan,"$5.99",B00EDQS6Q2.html
8155,Jennifer Aniston Limited-Edition Eau De Parfum Spray .25 fl. oz(DLX Size Mini) NEW!,Jennifer Aniston,"$17.00",B00EDRABSW.html
8156,philosophy amazing grace shampoo 4 oz,Philosophy,"$9.97",B001CF4U2Q.html
8157,Donna Olive Oil + Vitamin E Treated Large Band WIG CAP #22201 Black,Donna Karan,"$0.28",B00EJ2RSPK.html
8158,Perfekt Lip Perfection Gel Paramount 0.33 oz,Perfekt,"$30.90",B007UZ4CV6.html
8159,BENEFIT *** LAUGH WITH ME LEE LEE *** EAU DE TOILETTE SPRAY *** 1 OZ. ***,Benefit Cosmetics,"$47.50",B00EK5VAJQ.html
8160,Make Up For Ever Glossy Full Couleur Extreme Shine Lip Gloss - # 6 (Deep Rose) - 10ml/0.33oz,Make Up For Ever,"$26.00",B007V2B9SM.html
8161,Living Proof Weightless Styling Spray 6.7 oz,Living Proof,"$29.41",B008BHEIMU.html
8162,Viva La Juicy Eau De Parfum Rollerball by Juicy Couture .25 oz,Juicy Couture,"$18.87",B001KZPJL4.html
8163,"Donna Bella Nail Wrap, Bumble Bee, 1 Ounce",Donna Bella,"$12.00",B008BFMV5S.html
8164,Perfekt Eye Perfection Gel Bright 0.3 oz,Perfekt,"$38.99",B001KZNS5I.html
8165,Sephora Favorites Lashstash ~ 11 piece Set ~ Limited Edition,Sephora,"$93.00",B00OBOD3PK.html
8166,Pura d',Pura d'or,"$19.76",B0060NZY7K.html
8167,Perfekt Eye Perfection Gel Vibrant 0.3 oz,Perfekt,"$38.99",B001KZNS5S.html
8168,Elizabeth and James Nirvana White Perfume Oil,Elizabeth and James Nirvana,"$53.90",B00O3GVYCA.html
8169,Perfekt Eye Perfection Gel Refreshed 0.3 oz,Perfekt,"$38.95",B001KZMZYS.html
8170,Donna Brown Hair Weaving Thread 437 Yards,Donna Karan,"$2.99",B00OBEX13E.html
8171,"Sally Hansen Salon Insta Gel Strips Starter Kit, Red My Lips",Sally Hansen,"$9.40",B009MY1P3Q.html
8172,Eve Lom Hand Cream + SPF 10-1.6 oz.,Eve Lom,"$29.00",B00DRPKIMA.html
8173,"Philosophy Roller Ball, Amazing Grace, 0.33 Ounce",Philosophy,"$26.46",B0045326TQ.html
8174,Donna Small Brown Wig Clips 100 Piece,Donna Karan,"$32.99",B00OBET0JS.html
8175,John Masters Organics Eucalyptus &amp; Agave 2-in-1 Moisturizer &amp; Aftershave 3 fl oz / 89 ml,John Masters,"$27.00",B0011S834K.html
8176,Per-fekt Beauty - Skin Perfection Gel - Radiant,Perfekt,"$39.99",B00FMVS2C0.html
8177,Anna Sui Beauty Tray 1pc Makeup Cosmetics Tools Girl Accessories Gift NEW,Other,"$39.00",B00OBEZSEO.html
8178,Perfekt Skin Perfection Gel Decadent 1.0 oz,Perfekt,"$39.99",B00FMVS482.html
8179,Donna Kids Black Plastic Beads 500 Piece Pack,Donna Karan,"$3.99",B00O30OF7C.html
8180,"Carolina Herrera 212 Eau de Toilette Spray for Women, 3.4 Fluid Ounce",Carolina Herrera,"$54.49",B0013E5J62.html
8181,Per-fekt Beauty - Skin Perfection Gel - Rich,Perfekt,"$48.00",B00FMVS3BU.html
8182,Donna &quot;J&quot; Needle 2 Piece,Donna Karan,"$1.69",B00IYLYTQ8.html
8183,Homme by L'Oreal Professional Tonique - Revitalising Shampoo (Normal Hair) 250ml,L'Oreal Paris,"$16.59",B001VD03VQ.html
8184,Bite Beauty Lush Fruit Lip Gloss Peach 0.13 oz (BNIB),CoCo-Shop,"$35.00",B00I6DTOQY.html
8185,Schwarzkopf - 5-889 ROYAL IGORA INTENSE 60 ml,Carolina Herrera,"$73.99",B007OX0CT0.html
8186,BareMinerals/Bare Escentuals bareMinerals MATTE SPF 15 Foundation - Light,Bare Escentuals,"$24.95",B0089LGXNU.html
8187,Atelier Cologne Silver Iris 3.4 oz Eau de Parfum Spray,Atelier Cologne,"$191.23",B00FA17G0Q.html
8188,OPI Nail Lacquer DID SOMEONE SAY PARTY? (Free Nail File From fetish for Natural Nails And Nail Tips WASHABLE),OPI,"$9.99",B00MNVKS4W.html
8189,Per-fekt Beauty - Skin Perfection Conceal -Decadent,Perfekt,"$22.00",B00FGTOK06.html
8190,Donna Braid Cylinder,Donna Karan,"$2.99",B00IYM0II0.html
8191,Per-fekt Beauty - Skin Perfection Conceal - Rich,Perfekt,"$23.10",B00FGTOJHA.html
8192,Donna E-Z Threader 2 Piece,Donna Karan,"$1.69",B00IYLZXHW.html
8193,Per-fekt Beauty - Skin Perfection Conceal - Radiant,Perfekt,"$22.99",B00FGTOIVC.html
8194,Donna Jumbo &quot;C&quot; Needle 2 Piece,Donna Karan,"$1.69",B00IYLZU9S.html
8195,(Cute Press) Color Fantasy Translucent Lipstick Beauty Charm Cosmetics (T3),Cute press,"$7.00",B00FGURD4K.html
8196,Donna Hair Extension Threader,Donna Karan,"$3.59",B00IYM360M.html
8197,"Wet Ones Antibacterial Hand Wipes Singles, 24-Count (Pack of 5)",Wet Ones,"$11.40",B0043D68YW.html
8198,"T3 Micro Fahrenheit 450 Flat Iron, 1 inch",T3 Micro,"$59.99",B00456LVW6.html
8199,OBAGI Nu-Derm HEALTHY Skin PROTECTION SPF 35 UVA/UVB Sunscreen 1 Oz / 30 ML.,Obagi Medical,"$30.96",B0053GMYYG.html
8200,TIGI Bed Head Re-Energize Shampoo &amp; Conditioner Duo 25.36oz [Misc.],TIGI,"$23.99",B003T1CQDQ.html
8201,Eve Lom Travel Essentials Gift Set,Eve Lom,"$79.90",B007WVWI28.html
8202,GUCCI POUR HOMME Men Mini Perfume Eau de Toilette .17oz,Gucci,"$19.00",B000KGTQCC.html
8203,"Color Club Nail Polish, Sweet Pink, Sugar Sheer, .05 Ounce",Color Club,"$7.15",B001BRDUS0.html
8204,CHLOE (1 Jet Black) - Model Model Glance KID'S Synthetic Hair Drawstring Ponytail,At-A-Glance,"$10.85",B00ELOS4OA.html
8205,"One Donna Karan .14 oz/4 ml. Cashmere Mist Purse Spray, NEW",Donna Karan,"$14.98",B00454UF70.html
8206,Perfection Powder - Featherweight Foundation Marc Jacobs Beauty 0.38 Oz 300 Beige | NEW,Marc Jacobs Beauty,"$64.00",B00ELNIG94.html
8207,BVLGARI by Bvlgari Serum Precieux --/1OZ - Night Care,BVLGARI,"$199.95",B004GLSBO6.html
8208,Petal Beauty 14 Piece Brush makeup Basic Kit - Matte,Petal,"$79.99",B00EW9P2JY.html
8209,Bare Escentuals Mineral Veil Finishing Powder -- 9g,Bare Escentuals,"$13.50",B001AN0UTC.html
8210,Tata Harper Regenerating Cleanser NEW 4.1oz (125ml),Tata Harper,"$67.50",B00N9VDJS2.html
8211,BareMinerals Extra Firming Neck Cream - 0.5-fl Oz Travel Size.,Bare Escentuals,"$16.95",B00MYFOI3Y.html
8212,One Direction Our Moment 3 Piece Gift Set for Women,One Direction,"$49.49",B00GIKV2TO.html
8213,Acqua Di Parma Colonia Essenza Eau De Cologne Spray 1.7 oz. oz.,Acqua Di Parma,"$92.04",B003YC6GQS.html
8214,Perfect Formula Gel Coat 0.6 oz,Perfect Formula,"$22.49",B003XMUIE0.html
8215,"Cartier Declaration L'Eau Eau De Toilette Spray, 3.4 Ounce",Cartier,"$58.50",B00K15IFME.html
8216,Vktech Industrial Gas Chemical Anti-dust Masks Paint Mask Protective Masks (New Black),Vktech,"$25.00",B00N0EAGAW.html
8217,Caudalie Caudalie Vinosource S.O.S. Thirst-Quenching Serum - 30 ml,CAUDALIE,"$47.00",B007HS0L7A.html
8218,Scented Fragrance Body Cream 4 Oz. - similar to Prada Candy,Serina's Bow Tiq,"$7.99",B008GMTK96.html
8219,Viktor &amp; Rolf Flowerbomb Travel Duo (Quantity of 1),Viktor & Rolf,"$55.00",B007YPR138.html
8220,Perfect Formula Crystal Nail file,Perfect Formula,"$10.00",B0090QG7NE.html
8221,Donna Karan Cashmere Mist Cleansing Lotion Body Creme Makeup Bag,Donna Karan,"$79.00",B00455EX40.html
8222,Philosophy Miracle Worker Lactic Acid Cleanser-8 oz.,Philosophy,"$27.40",B00AD9R6DM.html
8223,Tocca Eau De Parfum Graciella Mini Rollerball Graciella (0.17 Oz),Tocca,"$15.50",B00AK3G82Q.html
8224,"Hair Building Fibers Dark Brown 50 Grams Refill Your Caboki,Toppik Bottle Highest Grade",Westwood Research Laboratories,"$17.99",B00HKN4A4M.html
8225,Age Defense K,Peter Thomas Roth,"$29.99",B0097DLMQW.html
8226,Shiseido Zen (New) by Shiseido for Women. Eau De Parfum Spray 3.3-Ounce,Shiseido,"$76.30",B0036FTF7K.html
8227,Hourglass Film Noir Full Spectrum Mascara Onyx 0.35 oz,Hourglass,"$39.00",B003XN0NBM.html
8228,Tarte Pure Maracuja Oil 1.7 oz,Tarte,"$29.99",B008FZAYXA.html
8229,"Amika Balancing Shampoo, 33.8 Ounce",Amika,"$29.63",B008BKYLI8.html
8230,Tom Ford Grey Vetiver By Tom Ford Eau De Parfum Spray 1.7 Oz For Men,Tom Ford,"$77.99",B003159RI2.html
8231,MUST DE CARTIER by Cartier - Eau De Toilette Spray 1.6 oz,Cartier,"$60.93",B00BOJSUYO.html
8232,BOSS MA VIE OPV EDP 30ML,HUGO BOSS,"$67.06",B00LC0G2TA.html
8233,"Donna Karan DKNY Be Delicious Eau de Parfum Spray for Women, Fresh Blossom So Intense, 1.7 Ounce",Donna Karan,"$34.99",B008FZAYIK.html
8234,Avon Mesmerize For Men Cologne Spray 3.4 fl oz,Avon,"$12.99",B0014W47FC.html
8235,Manuka Honey Night Revival Cream 100 ml,Wild Ferns,"$18.70",B003TU4CB6.html
8236,Tweezer,Anastasia,"$27.00",B00GI23UT2.html
8237,Hourglass Cosmetics Illume Bronze Duo 0.39 oz.,Hourglass Cosmetics,"$61.45",B0017XC9WG.html
8238,Inis Energy Of The Sea Gift Set Duo,Inis,"$36.00",B000BFM372.html
8239,"Calgon Fragrance Body Mist, Perfect Bliss, 8 Fluid Ounce",Calgon,"$17.99",B00GHYF5JY.html
8240,Donna Open Top Wig Cap Liner,Donna Karan,"$5.98",B003XGRQQY.html
8241,First Aid Beauty Anti Redness Serum-1.7 oz.,First Aid Beauty,"$18.99",B002RW3UMO.html
8242,Robins Nest with Eggs Hair Band Tie Elastic Ponytail Holder,Made on Terra,"$4.99",B00K2ETE7Y.html
8243,AROMATICS ELIXIR by Clinique - Perfume Purse Spray .34 oz - Women,Clinique,"$29.95",B003NODFPM.html
8244,"Estee Lauder Pure Color Eyeshadow 37 Clove for Women, 0.07 Ounce",Estee Lauder,"$9.99",B000W9Y2VM.html
8245,blinc Eyebrow Mousse - Dark Blonde - Dark Blonde,Blinc,"$24.00",B009QZA4SI.html
8246,ALTERNA Caviar Repair RX Re-Texturizing Protein Cream 5.1 oz,Alterna,"$26.45",B009O3NEA2.html
8247,"Calista Tools Achieve 10 Hair Nourishing Styling Cream, 4 oz",Calista Tools,"$29.77",B00EQHCM18.html
8248,JEAN PAUL GAULTIER MEN by J.P.G. EDT SPRAY for Men 2.5 OZ,Jean Paul Gaultier,"$37.95",B0058NZMR0.html
8249,Pecksniffs Ginger Flower &amp; Patchouli Hand &amp; Nail Treatment Cream 6.76 Fl.Oz. From England,Pecksniffs,"$14.97",B00GP300GA.html
8250,Giorgio Beverly Hills By Giorgio Beverly Hills For Women. Eau De Toilette Spray 1.7 Oz,Giorgio Beverly Hills,"$21.54",B000XEAWWE.html
8251,Benefit Cosmetics Bathina &quot;soft to touch...hard to get&quot; Silky &amp; Seductive Body Oil Mist 2.5 oz,Benefit Cosmetics,"$47.00",B00EOVZAJW.html
8252,Tocca Beauty Giulietta Rollerball ~ 0.33 Oz,Tooca,"$19.99",B00GP30G8C.html
8253,Bobbi Brown Protective Face Lotion/1.7 oz. - No Color,Bobbi Brown,"$64.00",B009AWXBT6.html
8254,"Tom Ford Grey Vetiver Eau De Parfume Spray for Men, 3.4 Ounce",Tom Ford,"$108.33",B004EHMCJM.html
8255,DKNY Pure Verbena DKNY Gift Set for Women,DKNY,"$51.65",B0058Z9KEY.html
8256,Benefit Cosmetics Feelin' Cheeky! Minis (Boxed),Benefit Cosmetics,"$44.99",B004LWXTQA.html
8257,Pearl Enterprises M.T. ROLLER 1.0mm Micro Needle Roller Skin Care Therapy Dermatology System (Dermaroller),Pearl Enterprises,"$12.98",B004LUZ956.html
8258,Calista Tools ION Hot Rollers Short Set,Calista,"$59.99",B00662Z9VG.html
8259,"Rimmel Lash Accelerator Mascara Black, .23 Ounce",Rimmel,"$9.38",B0043IX95I.html
8260,Sothys - Cherry Blossom and Lotus Escape Hydrating Body Mist,Sothys,"$35.40",B005JBORGI.html
8261,Hanae Mori NO1 Eau De Toilette Spray - 100ml/3.4oz,Hanae Mori,"$45.08",B0042A7SNQ.html
8262,"Donna Karan DKNY New York Eau De Toilette Spray for Women, 3.4 Ounce",Donna Karan,"$51.18",B004NXLIJM.html
8263,Boyfriend Boyfriend 3.38 oz Dry Body Oil Spray,Boyfriend,"$41.52",B004O15ONY.html
8264,Amika 1.25&quot; Obliphica 100% Ceramic Styler - in the Amika,Amika,"$68.99",B006PKU9XC.html
8265,MAC Cremesheen Lipstick Spice Is Nice . Full Size,Chunkaew,"$29.99",B00EP7NJ5M.html
8266,Black Cashmere by Donna Karan for Women - 2.6 oz Body Powder,Donna Karan,"$129.99",B000MR2ZZY.html
8267,Bundle 14 Ite,ITAY Mineral Cosmetics,"$91.99",B00DPMMJ1S.html
8268,Bath and Body Works New Flawless Gold Moonlight Path 24K Silk Lotion 6 Oz,Bath & Body Works,"$38.00",B00AOWO7AI.html
8269,"Check Mate Infidelity Test Kit 2 packs - 10 Tests - Check your spouse, boyfriend, girlfriend, partner.",Chunkaew,"$39.00",B00EP8540O.html
8270,Complete Happiness by Clinique for Women 5 Piece Set,Clinique,"$50.00",B009S8LBQM.html
8271,VETIVER CARVEN by Carven Eau De Toilette Spray 1.7 oz for Men,Carven,"$18.10",B000NI3JHU.html
8272,Yonka Phyto Contour 0.53oz,Yonka,"$38.27",B008YJCTGM.html
8273,Dolce &amp; Gabbana Light Blue By Dolce &amp; Gabbana For Women. Eau De Toilette Spray 3.3 Oz,Dolce & Gabbana,"$58.14",B000XE7PV0.html
8274,"Orly Smartgels, Lift The Veil, 0.18 Fluid Ounce",Perfume,"$12.00",B00GYAUBJ0.html
8275,DEVA by Deva Concep,DevaCurl,"$28.99",B002T71I3U.html
8276,Carven Home Eau De Toilette 1.6oz,Carven,"$34.87",B000Z6CUFM.html
8277,Cashmere Mist By Donna Karan For Women. Eau De Parfum Spray 3.4-Ounces,Donna Karan,"$60.85",B0012RST8K.html
8278,Redken 03 Water Wax Pomade 1.7 Ounces,Redken,"$17.06",B0007CXYKO.html
8279,"La Fresh Eco Beauty Waterproof Makeup Remover Wipes, 8 Count",La Fresh Eco Beauty,"$4.99",B0051I6QRM.html
8280,Escada Island Kiss By Escada For Women. Body Lotion 5.1 Oz.,Escada,"$21.09",B000C1Z52A.html
8281,YSATIS by Givenchy Perfume for Women Eau De Toilette spray 1.7 OZ,Givenchy,"$52.99",B001OXV30I.html
8282,Brambleberry Rose Lip Balm,Rosebud Perfume Co.,"$8.95",B001CTNAH8.html
8283,1 Million by Paco Rabanne for Men - 6.7 Ounce EDT Spray,Paco Rabanne,"$78.45",B00384YBE6.html
8284,"TIGI Bed Head Hard Head Hair Spray, 10.6 Ounce",Tigi,"$14.95",B002RS6JW6.html
8285,Skincare LdeL Cosmetics Retinol Vitamin Enriched Night Cream 2.25 Oz,LdeL Cosmetics,"$19.09",B005JM8Z7E.html
8286,Donna Brown Large Wig Clips,Donna Karan,"$8.99",B0091IN1K8.html
8287,"Redken Rewind Pliable Styling Paste, 5-Ounces Jar",Redken,"$19.80",B002RT71ZY.html
8288,Paul Mitchell &quot;The Art of Rejuvenation&quot; Tea Tree Gift Set,Paul Mitchell,"$39.99",B00OAK16R2.html
8289,Donna Brown Elastic Nylon Weaving Thread 75 Yards,Donna Karan,"$5.99",B00OBESYRW.html
8290,Sugarland - 5 Pc. Hair Tie Set,Lucky Ties,"$8.50",B00OAMGA76.html
8291,SEPHORA COLLECTION Flower Clip &amp; Pin Pink,MIA,"$8.96",B006QYVIGO.html
8292,"RoC Multi-Correxion 4-Zone Daily Moisturizer, SPF 30, 1.7 Ounce",RoC,"$36.34",B002BWOXYE.html
8293,"Tempt Tattous One Direction Waterbased Temporary Tattoo, Nail, 0.4 Ounce",Tempt Tattous,"$9.99",B00EJ496A8.html
8294,Donna Olive Oil + Vitamin E Treated Mesh Wrap #22006 Black,Donna Karan,"$7.99",B00EJ2TGO6.html
8295,Chloe Rose Edition Eau de Parfum EDP .04 fl oz/ 1.2 ml Sample Vial,Perfume,"$10.85",B00GYC51QG.html
8296,"Toyko Milk Dark Shea Butter Handcreme Excess Number 28, 3.4 Ounce",TokyoMilk,"$17.20",B005NZH8CU.html
8297,Vivid Hair 200 Strands Straight Pre Bonded U Nail Tip Fusion Remy Human Hair Extensions 22&quot; Inches # 1 Jet Black Color,Vivid Hair,"$189.99",B003XI7SKQ.html
8298,Lacoste Touch Of Pink - For Women 1 Oz Edt Spray,Lacoste,"$32.65",B000O109H4.html
8299,Palmer's Shea Formula Moisture Repair Curl Shampoo &amp; Conditioner 16oz Combo,Palmer's,"$29.69",B00MNRSECO.html
8300,COVER FX Clear Prep Matte Foundation Primer &amp; Anti-Acne Treatment Gel,smbsi,"$36.90",B00CIWNI9I.html
8301,ESTEE LAUDER by Estee Lauder Nutritious Purifying 2-in-1 Foam Cleanser--/4.2OZ for Women,Estee Lauder,"$27.90",B0013EGVGE.html
8302,Donna Black Hair Weaving Thread 437 Yards,Donna Karan,"$2.99",B00OBEWESW.html
8303,Donna Large Black Wig Clips,Donna Karan,"$8.99",B0091IMZV4.html
8304,Donna Kids Clear Plastic Beads 500 Piece Pack,Donna Karan,"$3.99",B00O30HX7Q.html
8305,"Super Clean Sculpting Gel Unisex Gel by Paul Mitchell, 6.8 Ounce",Paul Mitchell,"$7.59",B0009OMNKC.html
8306,ALL WAYS Natural Castor Oil Conditioning Hair Dress Formula for Maximum Sheen and Body 5.5oz/155ml,All Ways,"$14.49",B000ZO09UW.html
8307,"Clarins Eye Contour Gel, 0.7-Ounce Box",Clarins,"$27.95",B002N5MKCQ.html
8308,Paco Rabanne Black Xs 100Ml Eau De Toilette Spray &amp; 100Ml Shower Gel,Paco Rabanne,"$53.99",B007QKW3FW.html
8309,Paul Mitchell Super-Clean Hair Spray Extra 10 Ounces,Paul Mitchell,"$12.90",B0007CXY7M.html
8310,Hugo Deep Red By Hugo Boss For Women. Eau De Parfum Spray 3 Ounces,HUGO BOSS,"$38.61",B000C1Z6DS.html
8311,Pink Sugar by Aquolina - Roller Ball .34 oz Pink Sugar by Aquolina - Roller Ball .34 oz,Aquolina,"$17.75",B00D0DKI60.html
8312,"Guerlain Meteorites Perles Illuminating Powder, # 01 Teint Rose, 1.05 Ounce",Guerlain,"$79.99",B0042LDTN8.html
