id:INTEGER,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
2255,"Bioinformatics Research and Applications: 6th International Symposium, ISBRA 2010, Storrs, CT, USA, May 23-26, 2010. Proceedings  ",Mark Borodovsky;J. Peter Gogarten;Teresa M. Przytycka;,2010/05/06,,Springer,9783642130779,English,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 6053),,253,
3701,Mastering Data Warehouse Design: Relational and Dimensional Techniques,Claudia Imhoff;Nicholas Galemmo;Jonathan G. Geiger;,2003/08/08,,Wiley,9780471324218,English,,,456,
3340,"By Lawrence Corr Agile Data Warehouse Design: Collaborative Dimensional Modeling, from Whiteboard to Star Schema",Lawrence Corr;,2011/12/09,,DecisionOne Press,,,,,,
3305,"Dce-The Osf Distributed Computing Environment: Client/Server Model and Beyond : International Dce Workshop Karlsruhe, Germany, October 7-8, 1993 : P",Alexander Schill;,1993/10,,Springer-Verlag,9780387573069,English,,,,
2317,"Relational Database Writings, 1994-1997",C. J. Date;Hugh Darwen;D. McGoveran;,1998/12,1st,Longman Pub Group,9780201398144,English,,,586,
2957,Sams Teach Yourself Transact-SQL in 21 Days  ,Lowell Mauer;,2001/03/18,2,Sams Publishing,9780672319679,English,,,640,
312,"Data Warehousing and Knowledge Discovery: 13th International Conference, DaWaK 2011, Toulouse, France, August 29- September 2, 2011, Proceedings ... Applications, incl. Internet/Web, and HCI)",Alfredo Cuzzocrea;Umeshwar Dayal;,2011/08/19,2011,Springer,9783642235436,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6862)",,498,
4384,Inside Relational Databases with Examples in Access,Mark Whitehorn;Bill Marklyn;,2006/10/31,2007,Springer,9781846283949,English,,,372,
4100,database and data warehouse,GUO JIA SHUI WU ZONG JU JIAO CAI BIAN XIE ZU BIAN;,1991,,People s Publishing House,9787010044897,,,,,
861,SAP BW: A Step-by-Step Guide: A Step-by-Step Guide,Biao Fu Ph.D.;Henry Fu P.E.;,2002/08/02,,Addison-Wesley Professional,9780201703665,English,,,480,
2520,SAP BW Data Modeling,Norbert Egger;Jean-Marie R. Fiechter;Jens Rohlf;,2005/08/28,,SAP PRESS,9781592290437,English,,,437,
2677,Mastering phpMyAdmin 3.3.x for Effective MySQL Management,Marc Delisle;,2010/10/11,,Packt Publishing,9781849513548,English,,,412,
2694,"Clustering: A Data Recovery Approach, Second Edition  ",Boris Mirkin;,2012/10/17,2,Chapman and Hall/CRC,9781439838419,English,Chapman & Hall/CRC Computer Science & Data Analysis (Book 19),,374,
1956,Microsoft SharePoint 2010 Developer Reference,Paolo Pialorsi;,2011/04/06,,Microsoft Press,,English,,,784,
1950,Oracle WebLogic Server 11g Administration Handbook    ,Sam R. Alapati;,2011/09/02,1,McGraw-Hill Osborne Media,9780071774253,English,Osborne Oracle Press Series,,528,
6,JasperReports 3.5 for Java Developers,David Heffelfinger;,2009/09/05,,Packt Publishing,9781847198082,English,,,350,
3559,Microsoft Access 2010 Inside Out,Jeff Conrad;John Viescas;,2010/09/01,Pap/Cdr,Microsoft Press,,English,,,1488,
5141,"iPhoto: The Missing Manual: 2014 release, covers iPhoto 9.5 for Mac and 2.0 for iOS",David Pogue;Lesa Snider;,2014/06/02,1,O'Reilly Media,9781491947319,English,Missing Manual,,464,
912,Database Design and Relational Theory: Normals Forms and All That Jazz     - Common,By (author) C. J. Date;,2012,,"O'Reilly Media, Inc, USA",,,,,278,
592,Database Modeling with Microsoft® Visio for Enterprise Architects  ,Terry Halpin;Ken Evans;Pat Hallock;,2003/08/28,1,Morgan Kaufmann,9781558609198,English,The Morgan Kaufmann Series in Data Management Systems,,425,
2612,Access Cookbook  ,Ken Getz;Andy Baron;Paul Litwin;,2002/02,1,O'Reilly,9780596000844,English,,,720,
4242,Decision Support In The Data Warehouse,"Paul Gray, Paul Gray Hugh J. Watson;",1998/11/24,,Prentice Hall,,English,,,,
2530,"Advances in Multimedia Information Processing - PCM 2005: 6th Pacific Rim Conference on Multimedia, Jeju Island, Korea, November 11-13, 2005, ... Applications, incl. Internet/Web, and HCI)",Yo-Sung Ho;Hyoung Joong Kim;,2005/12/20,2005,Springer,9783540300274,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3767)",,1022,
3896,Designing Management Information Systems,Hans van der Heijden;,2009/04/15,,Oxford University Press,9780199546329,English,,,176,
1153,Relational Database Design: An Introduction  ,Igor Hawryszkiewycz;,1991/02,,Prentice Hall,9780137717910,English,Prentice-Hall International Series in Systems and Control Engineering,,297,
4977,Scaling up Machine Learning: Parallel and Distributed Approaches,Ron Bekkerman;Mikhail Bilenko;John Langford;,2011/12/30,,Cambridge University Press,9780521192248,English,,,492,
4026,"Spatial Information Theory A Theoretical Basis for GIS: International Conference COSIT '97, Laurel Highlands, Pennsylvania, USA, October 15-18, 1997. Proceedings  ",Stephen C. Hirtle;Andrew U. Frank;,1997/11/13,,Springer,9783540636236,English,Lecture Notes in Computer Science (Book 1329),,518,
1450,Oracle 10g Database Administrator: Implementation and Administration,Gavin Powell;Carol McCullough-Dieter;,2006/06/21,2,Cengage Learning,9781418836658,English,,,768,
3629,Complexity of Constraints: An Overview of Current Research Themes  ,Nadia Creignou;Phokion G. Kolaitis;Heribert Vollmer;,2008/12/18,,Springer,9783540927990,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5250),,321,
3715,business intelligence avec oracle 10g  ,Claire Noirault;,,,ENI,9782746034297,French,,,,
1076,Beginning SQL Server 2005 Administration,Dan Wood;Chris Leiter;Paul Turley;,2006/11/29,1,Wrox,9780470047040,English,,,600,
2443,Data Mining & Statistical Analysis Using SQL,"Jr., John N. Lovett;John N. Lovett;",2001/09/17,,Apress,9781893115545,English,,,250,
188,DB2 for Solaris: The Official Guide  ,Thomas Bauch;Mark Wilding;,2003/09/18,,Prentice Hall PTR,9780130463807,English,IBM Press Series--Information Management,,560,
1954,"Machine Learning and Knowledge Discovery in Databases: European Conference, Antwerp, Belgium, September 15-19, 2008, Proceedings, Part II  ",Walter Daelemans;Katharina Morik;,2008/09/04,2008,Springer,9783540874805,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5212),,698,
728,"Recent Advances in Intrusion Detection: Third International Workshop, RAID 2000 Toulouse, France, October 2-4, 2000 Proceedings  ",Herve Debar;Ludovic Me;S. Felix Wu;,2000/09/20,2000,Springer,9783540410850,English,Lecture Notes in Computer Science (Book 1907),,225,
815,"Evolutionary Computation, Machine Learning and Data Mining in Bioinformatics: 9th European Conference, EvoBIO 2011, Torino, Italy, April 27-29, 2011, ... Computer Science and General Issues)",Clara Pizzuti;Marylyn D. Ritchie;Mario Giacobini;,2011/04/19,,Springer,9783642203886,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 6623),,183,
4668,Mining Heterogeneous Information Networks: Principles and Methodologies  ,Yizhou Sun;Jiawei Han;,2012/07/23,1,Morgan & Claypool Publishers,9781608458806,English,Synthesis Lectures on Data Mining and Knowledge Discovery,,160,
2001,SQL Built-In Functions and Stored Procedures: The i5/iSeries Programmer's Guide,Mike Faust;,2005/06/15,,Mc Press,9781583470541,English,,,176,
3919,"Cooperative Information Agents XII: 12th International Workshop, CIA 2008, Prague, Czech Republic, September 10-12, 2008, Proceedings  ",Matthias Klusch;Michal Pechoucek;Axel Polleres;,2008/08/28,,Springer,9783540858331,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5180),,321,
5107,Microsoft Office Access 2007: The Complete Reference  ,Virginia Andersen;,2007/02/16,1,McGraw-Hill Osborne Media,9780072263503,English,Complete Reference Series,,1024,
499,Hypertext/Hypermedia Handbook  ,Emily Berk;,1991/09,,Mcgraw-Hill (Tx),9780070166226,English,Mcgraw Hill Software Engineering Series,,500,
4949,Pragmatic ADO.NET: Data Access for the Internet World,Shawn Wildermuth;,2002/11/15,1,Addison-Wesley Professional,9780201745689,English,,,384,
2372,Data and Text Mining: A Business Applications Approach,Thomas W. Miller;,2004/04/16,1,Prentice Hall,9780131400856,English,,,192,
4216,Geospatial Technique In Database Design for Land Resource Planning & Gis Map Analysis,Sheikh Javed Usmani;Ravi Pushkar;,2013/01/31,,lulu.com,9781300693307,English,,,132,
37,"Joe Celko's Trees and Hierarchies in SQL for Smarties, Second Edition  ",Joe Celko;,2012/02/03,2,Morgan Kaufmann,9780123877338,English,The Morgan Kaufmann Series in Data Management Systems,,296,
1909,Spatio-Temporal Databases: Complex Motion Pattern Queries  ,Marcos R. Vieira;Vassilis Tsotras;,2013/11/30,,Springer,9783319024073,English,SpringerBriefs in Computer Science,,114,
925,"Database Systems: Introduction to Databases and Data Warehouses 1st   by Jukic, Nenad, Vrbsky, Susan, Nestorov, Svetlozar   Paperback",,2013,,Prentice Hall,,,,,,
927,Microsoft® ADO.NET Step by Step  ,Rebecca M. Riordan;,2002/01/30,1,Microsoft Press,9780735612365,English,Step by Step Developer,,528,
3617,Decision Support and Data Warehouse Systems,,,,McGraw-Hill,9780070486843,English,,,,
1678,Database-Driven Web Sites,Jesse Feiler;,1999/03/01,,Morgan Kaufmann,9780122513367,English,,,491,
986,Discovering Data Mining: From Concept to Implementation,Peter Cabena;Hadjnian;Stadler;,1997/09/28,,Prentice Hall,9780137439805,English,,,224,
385,Foundation for Object / Relational Databases: The Third Manifesto,C. J. Date;Hugh Darwen;,1998/06/15,1,Addison-Wesley Professional,9780201309782,English,,,528,
2327,Professional Sas Programming Secrets: Updated With New Features of Releases 6.08-6.10  ,Rick Aster;Rhena Seidman;,1997/07/16,,Computing Mcgraw-Hill,9780079130952,English,Mcgraw-Hill Series on Data Warehousing and Data Management,,588,
2679,"Advanced Information Systems Engineering: 12th International Conference, CAiSE 2000 Stockholm, Sweden, June 5-9, 2000 Proceedings  ",Benkt Wangler;Lars Bergman;,2000/05/24,Softcover reprint of the original 1st ed. 2000,Springer,9783540676300,English,Lecture Notes in Computer Science (Book 1789),,526,
112,"Multivariate Network Visualization: Dagstuhl Seminar # 13201, Dagstuhl Castle, Germany, May 12-17, 2013, Revised Discussions  ",Andreas Kerren;Helen Purchase;Matthew O. Ward;,2014/04/11,,Springer,9783319067926,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 8380)",,237,
4117,PThreads Programming: A POSIX Standard for Better Multiprocessing  ,Dick Buttlar;Jacqueline Farrell;Bradford Nichols;,1996/09/08,1,O'Reilly Media,9781565921153,English,A Nutshell handbook,,286,
2512,Sams Teach Yourself Data Structures and Algorithms in 24 Hours,Robert Lafore;,1999/05,,Sams,9780672316333,English,Sams Teach Yourself...in 24 Hours,,523,
3258,Learning Oracle 11g: A PL/SQL Approach,Prof. Sham Tickoo Purdue Univ.;,2009/11/09,,CADCIM Technologies,9781932709629,English,,,512,
1572,"Data Warehouse Design Solutions Pap/Cdr Edition by Adamson, Christopher, Venerable, Michael published by John Wiley & Sons  ",,0100,,John Wiley & Sons,,,,,,
5028,Informix Guide to SQL: Reference and Syntax  ,Informix Software;,1999/11/12,,Prentice Hall PTR,9780130161666,English,,,1776,
157,OCEJWCD Study Companion: Certified Expert Java EE 6 Web Component Developer  ,Charles Lyons;,2012/08/15,,Garner Press,9780955160349,English,,,680,
5182,SQL Server Transaction Log Management,Tony Davis;Gail Shaw;,2012/12/21,,Red gate books,9781906434960,English,,,232,
890,"Computational Science - ICCS 2003: International Conference, Melbourne, Australia and St. Petersburg, Russia, June 2-4, 2003. Proceedings, Part II    ",Peter M.A. Sloot;David Abramson;Alexander V. Bogdanov;,2003/08/05,,Springer,9783540401957,English,Lecture Notes in Computer Science (Book 2658),,1131,
2502,ColdFusion4 For Dummies  ),Alexis D. Gutzman;Charles Arehart;John Paul Ashenfelter;,2000/02/15,,For Dummies,9780764506048,English,For Dummies (Computers),,406,
2627,The Essential Guide to Data Warehousing,Lou Agosta;,1999/09/05,1,Prentice Hall,9780130850874,English,,,526,
3585,Interactive and Dynamic Graphics for Data Analysis: With R and GGobi  ,Dianne Cook;Deborah F. Swayne;A. Buja;,2007/12/12,2007,Springer,9780387717616,English,Use R!,,188,
2249,XML Design Handbook,Scott Bonneau;Tammy Kohl;Jeni Tennison;,2003/02/25,,Wrox Press,9781861007681,English,,,328,
761,"Modeling Decisions for Artificial Intelligence: 4th International Conference, MDAI 2007, Kitakyushu, Japan, August 16-18, 2007, Proceedings  ",Yasuo Narukawa;Yuji Yoshida;,2007/07/30,2007,Springer,9783540737285,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 4617),,502,
5185,Too Big to Ignore: The Business Case for Big Data,Phil Simon;,2013/03/18,,Wiley,9781118638170,English,,,256,
1992,"Data Warehousing and Knowledge Discovery. First International Conference, DaWaK'99 Florence, Italy, August 30 - September 1, 1999 Proceedings",MUKESH MOHANIA;,1999,,Springer,,English,,,,
2007,Multidatabase Systems: An Advanced Solution for Global Information Sharing,A. R. Hurson;M. W. Bright;S. H. Pakzad;,1993/08,,Ieee Computer Society,9780818644221,English,,,387,
5166,Sybase DBA Companion with CDROM,Brian Hitchcock;,1997/05,,Prentice Hall,9780136523895,English,,,696,
2852,Graph Based Representations in Pattern Recognition  ,Jean-Michel Jolion;Walter Kropatsch;,1998/09/02,,Springer,9783211831212,English,Computing Supplementa (Book 12),,145,
2284,Introduction to Client/Server Systems: A Practical Guide for Systems Professionals  ,Paul E. Renaud;,1993/04/21,1,Wiley,9780471577737,English,Wiley Professional Computing,,352,
614,Oracle and Visual Basic Developer's Handbook,Mark Tomlinson;Jenny Besaw;Jim Fedynich;,2000/05/15,,Sybex Inc,9780782124767,English,Developer's Handbook,,800,
3608,RavenDB High Performance,Brian Ritchie;,2013/08/26,,Packt Publishing,9781782166986,English,,,124,
4471,MCAD/MCSD/MCSE Training Guide  : SQL Server 2000 Database Design and Implementation  ,Thomas Moore;Ed Tittel;,2003/04/06,2,Que,9780789729972,English,,,928,
1443,Modeling and Designing Accounting Systems: Using Access to Build a Database,C. Janie Chang;Laura R. Ingraham;,2006/01/06,1,Wiley,9780471450870,English,,,149,
935,"Conceptual Modeling -- ER 2003: 22nd International Conference on Conceptual Modeling, Chicago, IL, USA, October 13-16, 2003, Proceedings  ",Il-Yeol Song;Stephen W. Liddle;Tok Wang Ling;,2003/09/29,,Springer,9783540202998,English,Lecture Notes in Computer Science (Book 2813),,586,
4083,"Online Instruments, Data Collection, and Electronic Measurements: Organizational Advancements  ",Mihai C. Bocarnea;Rodney A. Reynolds;Jason D. Baker;,2012/10/31,1,IGI Global,9781466621725,English,Premier Reference Source,,397,
1738,Roger Jennings' Database Developer's Guide with Visual Basic 6,Roger Jennings;Matthew Harris;,1999/01/01,,Sams,9780672310638,English,,,1200,
4603,Data Mining for Tweet Sentiment Classification: Twitter Sentiment Analysis,Roy de Groot;,2012/11/18,,LAP LAMBERT Academic Publishing,9783659295171,English,,,108,
501,Oracle Fusion Middleware 11g Weblogic & Bi Server Architecture & Installation,Sideris Courseware Corp;,2012/06/19,,Sideris Courseware Corp.,9781936930234,English,,,182,
2609,"Next Generation Information Technologies and Systems: 5th International Workshop, NGITS 2002, Caesarea, Israel, June 24-25, 2002. Proceedings  ",Alon Halevy;Avigdor Gal;,2002/08/05,,Springer,9783540438199,English,Lecture Notes in Computer Science (Book 2382),,176,
2281,Recommender Systems for Social Tagging Systems  ,Leandro Balby Marinho;Andreas Hotho;Robert Jäschke;,2012/02/13,2012,Springer,9781461418931,English,SpringerBriefs in Electrical and Computer Engineering,,120,
1239,Comparing the performance of open source and proprietary relational database management systems.,Sean Steven Coates;,2011/09/07,,"ProQuest, UMI Dissertation Publishing",9781243681898,English,,,194,
1708,"Big Data: A Revolution That Will Transform How We Live, Work, and Think",Viktor Mayer-Schönberger;Kenneth Cukier;,2014/03/04,,Eamon Dolan/Mariner Books,9780544227750,English,,,272,
2992,"Compiler Optimizations for Scalable Parallel Systems: Languages, Compilation Techniques, and Run Time Systems  ",Santosh Pande;Dharma P. Agrawal;,2001/04/18,,Springer,9783540419457,English,Lecture Notes in Computer Science (Book 1808),,784,
2077,Foundation PHP for Dreamweaver 8,David Powers;,2005/12/12,,friendsofED,9781590595695,English,Foundation,,530,
2773,DATA MINING with IBM SPSS MODELER  ,Cesar Perez .;,2013/06/14,,CreateSpace Independent Publishing Platform,9781490440699,English,,,242,
389,Chip On Board: Technology for Multichip Modules  ,John H. Lau;,1994/06/30,1994,Springer,9780442014414,English,E; Ectrical Engineering,,556,
4200,"Adaptive Hypermedia and Adaptive Web-Based Systems: 5th International Conference, AH 2008, Hannover, Germany, July 29 - August 1, 2008, Proceedings ... Applications, incl. Internet/Web, and HCI)",Wolfgang Nejdl;Judy Kay;Pearl Pu;,2008/07/18,2008,Springer,9783540709848,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5149)",,438,
