@info
{
    "table":{
        "name":"TableA_skd",
        "description":"",
        "idAttrib":{
            "name":"filename",
            "type":"TEXT"
        },
        "projectName":"el_325_skd",
        "attributes":[
            {
                "name":"filename",
                "type":"TEXT"
            },
            {
                "name":"book_name",
                "type":"TEXT"
            },
            {
                "name":"contributors",
                "type":"TEXT"
            },
            {
                "name":"Hardcover",
                "type":"TEXT"
            },
            {
                "name":"Paperback",
                "type":"TEXT"
            },
            {
                "name":"NOOK Book",
                "type":"TEXT"
            },
            {
                "name":"Audiobook",
                "type":"TEXT"
            },
            {
                "name":"ISBN-13",
                "type":"TEXT"
            },
            {
                "name":"Series",
                "type":"TEXT"
            },
            {
                "name":"Publisher",
                "type":"TEXT"
            },
            {
                "name":"Publication Date",
                "type":"TEXT"
            },
            {
                "name":"Sales rank",
                "type":"TEXT"
            },
            {
                "name":"Pages",
                "type":"TEXT"
            },
            {
                "name":"Product dimensions",
                "type":"TEXT"
            }
        ]
    }
}

@data
filename:TEXT,book_name:TEXT,contributors:TEXT,Hardcover:TEXT,Paperback:TEXT,NOOK Book:TEXT,Audiobook:TEXT,ISBN-13:TEXT,Series:TEXT,Publisher:TEXT,Publication Date:TEXT,Sales rank:TEXT,Pages:TEXT,Product dimensions:TEXT
6121.html,Oracle Database 11g Release 2 Performance Tuning Tips &amp; Techniques / Edition 1,Richard Niemiec,,$31.33,$34.99,,9780071780261,Oracle Press Series,McGraw-Hill Professional Publishing,,"877,152",1184,7.30(w) x 9.10(h) x 2.60(d)
6122.html,The Everything Photography Book: Foolproof techniques for taking sensational digital and 35mm pictures,Melissa Martin Ellis,,$15.95,$9.49,,9781598695755,Ref000000 Series,Adams Media,,"877,161",320,7.90(w) x 9.20(h) x 0.80(d)
6123.html,Oracle Database 12c PL/SQL Advanced Programming Techniques,Michael McLaughlin# John Harper,,$44.36,$43.49,,9780071835145,,McGraw-Hill Professional Publishing,,"877,259",416,7.30(w) x 9.00(h) x 1.00(d)
6124.html,The HDRI Handbook 2.0: High Dynamic Range Imaging for Photographers and CG Artists,Christian Bloch,,$38.09,$25.99,,9781937538163,,Rocky Nook,,"877,301",672,8.00(w) x 10.00(h) x 1.40(d)
6125.html,Pro Bash Programming: Scripting the Linux Shell,Chris F. A. Johnson,,$27.95,$20.99,,9781430219972,,Apress,,"877,381",350,7.40(w) x 9.20(h) x 0.70(d)
6126.html,"Designing for Emerging Technologies: UX for Genomics, Robotics, and the Internet of Things",Jonathan Follett,,$35.45,$24.99,,9781449370510,,"O'Reilly Media, Incorporated",,"877,406",504,5.90(w) x 8.90(h) x 1.00(d)
6127.html,Learning iOS Game Programming: A Hands-On Guide to Building Your First iPhone Game,Michael Daley,,$26.97,$19.99,,9780321699428,Learning Series,Addison-Wesley,,"877,489",413,6.90(w) x 8.90(h) x 1.00(d)
6128.html,How to Cheat at IT Project Management,Susan Snedaker,,$28.69,$26.99,,9781597490375,How to Cheat Series,Elsevier Science,,"877,557",564,7.44(w) x 9.69(h) x 1.14(d)
6129.html,Version Control with Subversion,C. Michael Pilato# Ben Collins-Sussman# Brian W. Fitzpatrick,,$29.78,$18.49,,9780596510336,,"O'Reilly Media, Incorporated",,"877,600",432,6.90(w) x 9.10(h) x 0.90(d)
6130.html,Mastering the Nikon D600,Darrell Young,,$29.35,$17.49,,9781937538194,,Rocky Nook,,"877,634",568,6.00(w) x 8.90(h) x 1.30(d)
6131.html,Reliable JavaScript: How to Code Safely in the World's Most Dangerous Language,Lawrence Spencer# Seth Richards,,$39.66,$28.99,,9781119028727,,Wiley,,"877,710",528,7.30(w) x 9.10(h) x 1.10(d)
6132.html,JUnit in Action,Petar Tahchiev# Felipe Leme# Vincent Massol# Gary Gregory,,$31.23,,,9781935182023,,Manning Publications Company,,"877,708",504,7.30(w) x 9.20(h) x 1.20(d)
6133.html,Microsoft SQL Server 2008 All-in-One Desk Reference For Dummies,Robert D. Schneider# Darril Gibson,,$26.06,$20.99,,9780470179543,For Dummies Series,Wiley,,"877,724",768,7.30(w) x 9.10(h) x 1.70(d)
6134.html,The Digital Matte Painting Handbook,David B. Mattingly,,$35.13,$25.99,,9780470922422,,Wiley,,"877,749",416,7.90(w) x 9.90(h) x 0.60(d)
6135.html,MongoDB Applied Design Patterns,Rick Copeland,,$32.53,$17.49,,9781449340049,,"O'Reilly Media, Incorporated",,"877,763",176,6.90(w) x 9.10(h) x 0.50(d)
6136.html,Autodesk 3ds Max 2014 Bible,Kelly L. Murdock,,$47.58,$31.49,,9781118755075,Bible Series,Wiley,,"877,972",1320,7.30(w) x 9.10(h) x 1.80(d)
6137.html,Java Coding Guidelines: 75 Recommendations for Reliable and Secure Programs,Fred Long# Dhruv Mohindra# Robert C. Seacord# Dean F. Sutherland,,$34.06,$25.59,,9780321933157,SEI Series in Software Engineering Series,Addison-Wesley,,"878,038",304,6.90(w) x 9.00(h) x 0.70(d)
6138.html,Microsoft SharePoint 2013 Pocket Guide,Ben Curry,,$39.99,$18.49,,9780672336980,Other Sams Series,Sams,,"878,042",600,5.37(w) x 8.25(h) x 1.42(d)
6139.html,"The RSpec Book: Behaviour Driven Development with Rspec, Cucumber, and Friends",David Chelimsky# Dave Astels# Dan North# Aslak Hellesoy,,,,,9781934356371,,"Pragmatic Programmers, LLC, The",,"878,067",448,7.50(w) x 9.00(h) x 0.80(d)
6140.html,David Busch's Compact Field Guide for the Nikon D4/D4s,David D. Busch,,,$11.19,,9781285424842,,Cengage Learning PTR,,"1,035,008",,
6141.html,"Learning XML, 2nd Edition",Erik T. Ray,,$24.49,$17.99,,9780596004200,,"O'Reilly Media, Incorporated",,"878,387",418,6.92(w) x 9.25(h) x 0.87(d)
6142.html,Mastering 3D Printing,Joan Horvath,,$27.84,$25.99,,9781484200261,,Apress,,"878,542",224,7.50(w) x 9.10(h) x 0.60(d)
6143.html,Microsoft Word 2013 for Law Firms,Payne Consulting Group,,$39.95,$22.49,,9781935462880,,"Luminis Books, Inc.",,"878,609",766,7.40(w) x 9.00(h) x 1.30(d)
6144.html,HTML5 Unleashed,Simon Sarris,,$27.65,$19.99,,9780672336270,Unleashed Series,Sams,,"878,695",432,7.00(w) x 9.10(h) x 0.70(d)
6145.html,Black & White Digital Photography Made Easy: The All-In-One Guide to Taking Quality Photos and Editing Successfully Using Photoshop,PhotoPlus Magazine editors,,,,,9781565237186,,"Fox Chapel Publishing Company, Incorporated",,"878,715",192,8.50(w) x 10.80(h) x 0.60(d)
6146.html,Pro SharePoint Designer 2010,Steve Wright# David Petersen,,$31.61,$28.99,,9781430236177,,Apress,,"878,771",476,7.50(w) x 9.20(h) x 1.10(d)
6147.html,Designing the Search Experience: The Information Architecture of Discovery,Tony Russell-Rose# Tyler Tate,,$34.54,$31.49,,9780123969811,,Elsevier Science,,"878,862",320,7.40(w) x 9.20(h) x 0.90(d)
6148.html,PMP in Depth: Project Management Professional Study Guide for the PMP Exam / Edition 2,Paul Sanghera,, ,,,9781598639964,,Cengage Learning,,"878,928",571,7.40(w) x 9.10(h) x 1.50(d)
6149.html,Learning Cocoa with Objective-C: Developing for the Mac and iOS App Stores,Paris Buttfield-Addison# Jonathon Manning# Tim Nugent,,$30.52,$17.99,,9781491901397,,"O'Reilly Media, Incorporated",,"879,159",388,6.90(w) x 9.00(h) x 0.90(d)
6150.html,IPv6 Fundamentals: A Straightforward Approach to Understanding IPv6,Rick Graziani,,$48.62,$37.99,,9781587143137,Fundamentals Series,Cisco Press,,"879,160",419,7.40(w) x 9.00(h) x 1.00(d)
6151.html,C In A Nutshell,Peter Prinz# Tony Crawford,,$31.34,$17.99,,9780596006976,In a Nutshell (O'Reilly) Series,"O'Reilly Media, Incorporated",,"879,227",622,8.78(w) x 6.00(h) x 1.12(d)
6152.html,Spam: A Shadow History of the Internet,Finn Brunton,$28.15,$16.95,$10.49,,9780262527576,Infrastructures,MIT Press,,"879,477",296,
6153.html,Magic Lantern Guides: Nikon D7000 CLS Flash Companion,Simon Stafford,,,,,9781600597213,Magic Lantern Guides Series,Pixiq,,"879,552",224,5.00(w) x 7.40(h) x 0.50(d)
6154.html,Practical Open Source Office: LibreOffice and Apache OpenOffice / Edition 2,June Jamrich Parsons,,$100.22,,,9781133599548,New Perspectives Series,Cengage Learning,,"879,879",264,8.40(w) x 10.70(h) x 0.50(d)
6155.html,ASP.NET MVC Framework Unleashed,Stephen Walther,,$47.76,$25.49,,9780672329982,Unleashed Series,Sams,,"880,164",723,6.90(w) x 9.10(h) x 1.50(d)
6156.html,Photoshop CS4 For Dummies,Peter Bauer,,$18.31,$15.99,,9780470327258,For Dummies Series,Wiley,,"880,259",416,9.14(w) x 7.30(h) x 0.85(d)
6157.html,Nikon D60 For Dummies,Julie Adair King,,$19.51,$15.99,,9780470385388,For Dummies Series,Wiley,,"880,378",352,7.30(w) x 9.10(h) x 0.90(d)
6158.html,QuickBooks 2010 For Dummies,Stephen L. Nelson,,$17.06,$13.99,,9780470505359,For Dummies Series,Wiley,,"880,554",408,7.40(w) x 9.20(h) x 1.00(d)
6159.html,David Busch's Compact Field Guide for the Nikon D90,David D. Busch,,$11.10,$9.79,,9781435458598,David Busch's Digital Photography Guides Series,Cengage Learning,,"880,544",160,5.70(w) x 8.10(h) x 0.70(d)
6160.html,Digital Art Masters: Volume 6,3dtotal Publishing,,,,,9780955153044,Digital Art Masters,3DTotal Publishing,,"880,697",320,10.74(w) x 8.56(h) x 0.75(d)
6161.html,Real World Adobe InDesign CC,Olav Martin Kvern# David Blatner# Bob Bringhurst,,$61.21,$47.99,,9780321930712,,Peachpit Press,,"880,823",827,7.50(w) x 9.00(h) x 1.90(d)
6162.html,jQuery: A Beginner's Guide / Edition 1,John Pollock,,$20.88,$22.99,,9780071817912,Beginner's Guide Series,McGraw-Hill Professional Publishing,,"881,463",376,7.20(w) x 9.00(h) x 0.90(d)
6163.html,Teach Yourself VISUALLY Photoshop Elements 11,Mike Wooldridge,,$24.13,$15.99,,9781118362389,Teach Yourself VISUALLY (Tech) Series,Wiley,,"881,535",384,7.40(w) x 9.10(h) x 0.80(d)
6164.html,"The Basic Book of Digital Photography: How to Shoot, Enhance, and Share Your Digital Pictures",Tom Grimm# Michele Grimm,,$18.28,$18.99,,9780452289550,,Penguin Publishing Group,,"881,738",528,
6165.html,iPhone and iPad Apps for Absolute Beginners,Rory Lewis# Laurence Moroney,,$27.95,$20.99,,9781430263616,,Apress,,"881,747",332,7.50(w) x 9.20(h) x 0.50(d)
6166.html,PowerPoint 2013 on Demand,Steve Johnson# Perspection Inc.,,$29.99,$13.99,,9780789748560,On Demand Series,Que,,"881,787",524,7.40(w) x 9.00(h) x 1.00(d)
6167.html,Database Modeling and Design: Logical Design / Edition 5,Toby J. Teorey,,$49.07,$50.99,,9780123820204,Morgan Kaufmann Series in Data Management Systems Series,Elsevier Science,,"881,794",352,7.40(w) x 9.10(h) x 1.00(d)
6168.html,Network Security with OpenSSL: Cryptography for Secure Communications,John Viega# Matt Messier# Pravir Chandra,,$25.72,$18.49,,9780596002701,,"O'Reilly Media, Incorporated",,"882,026",386,7.00(w) x 9.20(h) x 0.90(d)
6169.html,Moderating Usability Tests: Principles and Practices for Interacting,Joseph S. Dumas# Beth A. Loring,,$37.74,$37.99,,9780123739339,Interactive Technologies Series,Elsevier Science,,"882,101",208,7.55(w) x 9.15(h) x 0.51(d)
6170.html,Digital Exposure Handbook,Ross Hoddinott, ,$19.75,,,9781907708954,Expanded Guides - Techniques Series,Ammonite Press,,"882,395",192,5.90(w) x 8.08(h) x 0.55(d)
6171.html,Vision & Voice: Refining Your Vision in Adobe Photoshop Lightroom,David duChemin,,$29.23,$20.99,,9780321670090,Voices That Matter Series,New Riders,,"882,642",257,8.06(w) x 9.15(h) x 0.59(d)
6172.html,CRACK99: The Takedown of a $100 Million Chinese Software Pirate,David Locke Hall,$18.85,,$12.99,$100.00,9780393249545,,"Norton, W. W. & Company, Inc.",,"882,693",320,6.00(w) x 9.30(h) x 1.40(d)
6173.html,A First Course in Statistical Programming with R,W. John Braun# Duncan J. Murdoch, ,$48.28,$30.49,,9780521694247,,Cambridge University Press,,"882,849",174,7.44(w) x 9.69(h) x 0.39(d)
6174.html,Manager's Guide to Online Marketing,Jason Weaver,,$17.32,$11.99,,9780071801874,,McGraw-Hill Professional Publishing,,"882,904",224,8.80(w) x 5.90(h) x 0.60(d)
6175.html,Adobe Creative Suite 5 Design Premium All-in-One For Dummies,Jennifer Smith# Christopher Smith# Fred Gerantabee,,$28.83,$20.99,,9780470607466,For Dummies Series,Wiley,,"883,056",1008,7.40(w) x 9.20(h) x 2.30(d)
6176.html,Microsoft Office Outlook 2007 QuickSteps,Marty Matthews# Carole Matthews# Bobbi Sandberg,,$15.97,,,9780072263732,QuickSteps Series,McGraw-Hill Professional Publishing,,"883,291",222,9.86(w) x 10.62(h) x 0.51(d)
6177.html,Photoshop CS5: The Missing Manual,Lesa Snider,,$32.65,$23.49,,9781449381684,Missing Manual Series,"O'Reilly Media, Incorporated",,"883,352",796,7.00(w) x 9.10(h) x 1.20(d)
6178.html,MORE Digital Food Photography / Edition 1,Bill Brady,,$25.82,$27.99,,9781435454187,,Cengage Learning,,"883,324",304,9.10(w) x 7.30(h) x 0.70(d)
6179.html,David Busch's Compact Field Guide for the Canon EOS Rebel T2i/550D,David D. Busch,,$11.62,$9.79,,9781435458765,David Busch's Digital Photography Guides Series,Cengage Learning,,"883,442",144,2.56(w) x 3.19(h) x 0.17(d)
6180.html,Pro Android Games,Vladimir Silva,,$24.78,$25.99,,9781430247975,,Apress,,"883,777",412,7.50(w) x 9.20(h) x 1.00(d)
6181.html,Pro Tools 10 Advanced Music Production Techniques,Robert Campbell,,$45.40,$48.99,,9781133728009,,Cengage Learning,,"884,007",432,7.30(w) x 9.00(h) x 1.30(d)
6182.html,InDesign CS4 Digital Classroom (Digital Classroom Series),Christopher Smith# AGI Creative Team,,$49.99,$25.99,,9780470410943,Digital Classroom Series,Wiley,,"884,183",400,7.30(w) x 9.10(h) x 0.90(d)
6183.html,PowerPoint 2007 Just the Steps For Dummies,Barbara Obermeier# Ted Padova,,$14.99,,,9780470009819,For Dummies Series,Wiley,,"884,314",240,7.30(w) x 9.30(h) x 0.50(d)
6184.html,Writing for Video Game Genres: From FPS to RPG,Wendy Despain,,$44.15,,,9781568814179,,Taylor & Francis,,"884,369",300,7.40(w) x 9.10(h) x 0.70(d)
6185.html,Teach Yourself VISUALLY Adobe Dreamweaver CS6,Janine Warner,,$23.78,$16.49,,9781118254714,Teach Yourself VISUALLY (Tech) Series,Wiley,,"884,494",320,7.40(w) x 9.04(h) x 0.68(d)
6186.html,Excel 2007 Formulas and Functions For Dummies,Ken Bluttman# Peter G. Aitken,,$19.87,,,9780470046555,For Dummies Series,Wiley,,"884,556",388,7.40(w) x 9.20(h) x 0.80(d)
6187.html,Engineering Design with SolidWorks 2015 and Video Instruction,David Planchard,,,,,9781585039227,,Schroff Development Corporation,,"884,548",,8.50(w) x 11.00(h) x 1.20(d)
6188.html,Linux Desktop Pocket Reference,David Brickner,,,,,9780596101046,,"O'Reilly Media, Incorporated",,"884,824",208,4.38(w) x 7.08(h) x 0.56(d)
6189.html,WordPress: Pushing the Limits,Rachel McCollin,,$39.74,$28.49,,9781118597194,Pushing the Limits Series,Wiley,,"884,837",456,9.26(w) x 7.26(h) x 0.85(d)
6190.html,Social Photography: Make All Your Smartphone Photos One in a Billion,Daniela Bowker,,,,,9781781579817,,Octopus Books,,"884,852",160,8.00(w) x 6.00(h) x 0.50(d)
6191.html,Make: LEGO and Arduino Projects: Projects for extending MINDSTORMS NXT with open-source electronics,John Baichtal# Matthew Beckler# Adam Wolf,,$23.69,$15.49,,9781449321062,,"Maker Media, Inc",,"884,863",328,8.00(w) x 9.75(h) x 0.65(d)
6192.html,Social Media Metrics For Dummies,Leslie Poston,,$17.21,$13.99,,9781118027752,For Dummies Series,Wiley,,"884,950",336,7.30(w) x 9.20(h) x 0.80(d)
6193.html,"Ultimate Guide to Twitter for Business: Generate Quality Leads Using Only 140 Characters, Instantly Connect with 300 million Customers in 10 Minutes, Discover 10 Twitter Tools that Can be Applied Now",Ted Prodromou,,$17.34,$12.49,,9781599184494,Ultimate Series,Entrepreneur Press,,"885,041",304,7.90(w) x 9.90(h) x 0.50(d)
6194.html,Gamers at Work: Stories Behind the Games People Play,Morgan Ramsay,,$23.85,$19.49,,9781430233510,,Apress,,"885,221",356,6.00(w) x 8.90(h) x 1.00(d)
6195.html,Foundation HTML5 Animation with JavaScript,Billy Lamberta# Keith Peters,,$26.49,$25.99,,9781430236658,,Apress,,"885,374",504,7.50(w) x 9.20(h) x 1.10(d)
6196.html,Java EE and HTML5 Enterprise Application Development,John Brock# Arun Gupta# Geertjan Wielenga,,$21.24,$19.49,,9780071823098,Oracle Press Series,McGraw-Hill Professional Publishing,,"885,458",176,7.30(w) x 8.90(h) x 0.40(d)
6197.html,VMware Cookbook: A Real-World Guide to Effective VMware Use,Ryan Troy# Matthew Helmke,,$31.65,$20.99,,9781449314477,,"O'Reilly Media, Incorporated",,"885,476",364,6.90(w) x 9.10(h) x 0.80(d)
6198.html,Mike Meyers' CompTIA Security+ Certification Passport 3rd Edition (Exam SY0-301) / Edition 3,T. J. Samuelle,,$15.00,$17.49,,9780071770385,Mike Meyers' Certficiation Passport Series,McGraw-Hill Professional Publishing,,"885,728",480,8.80(w) x 6.00(h) x 0.96(d)
6199.html,Nikon D5000 For Dummies,Julie Adair King,,$19.53,$15.99,,9780470539699,For Dummies Series,Wiley,,"885,820",352,7.40(w) x 9.10(h) x 0.90(d)
6200.html,Real World Adobe InDesign CS5,Olav Martin Kvern# David Blatner# Bob Bringhurst,,$48.10,$27.99,,9780321713056,Real World Series,Peachpit Press,,"886,053",801,7.30(w) x 8.90(h) x 1.80(d)
6201.html,"30 Days to Social Media Success: The 30 Day Results Guide to Making the Most of Twitter, Blogging, LinkedIN, and Facebook",Gail Z. Martin,,$12.58,$10.49,,9781601631305,,"Career Press, Incorporated",,"886,094",192,5.26(w) x 8.36(h) x 0.43(d)
6202.html,Advanced Maya Texturing and Lighting,Lee Lanier,,$49.99,$25.99,,9781118983522,,Wiley,,"886,153",384,8.10(w) x 9.80(h) x 0.90(d)
6203.html,Beginning C# Game Programming / Edition 1,Ron Penton,,$16.14,,,9781592005178,,Cengage Learning,,"886,209",320,7.36(w) x 9.10(h) x 0.86(d)
6204.html,Creating Apps in Kivy,Dusty Phillips,,$19.80,$10.49,,9781491946671,,"O'Reilly Media, Incorporated",,"886,245",188,7.00(w) x 9.00(h) x 0.40(d)
6205.html,Hide Your Assets and Disappear: A Step-By-Step Guide to Vanishing Without a Trace,Edmund Pankau, ,$12.61,,,9780060987503,,HarperCollins Publishers,,"886,257",240,5.31(w) x 8.00(h) x 0.54(d)
6206.html,"CCNA 640-802 Official Cert Library, Updated",Wendell Odom,,,,,9781587204388,,Cisco Press,,"886,271",1500,4.20(w) x 9.80(h) x 7.90(d)
6207.html,The IDA Pro Book: The Unofficial Guide to the World's Most Popular Disassembler / Edition 2,Chris Eagle,,$36.94,$32.49,,9781593272890,,"No Starch Press San Francisco, CA",,"886,437",672,6.90(w) x 9.10(h) x 1.70(d)
6208.html,Practical Programming in Tcl & Tk / Edition 4,Brent Welch# Ken Jones# Jeffrey Hobbs,,$44.67,,,9780130385604,,Prentice Hall,,"886,539",960,7.00(w) x 9.20(h) x 2.10(d)
6209.html,PhotoShop 7 for Dummies,Barbara Obermeier# Deke McClelland,,$20.86,,,9780764516511,For Dummies Series,Wiley,,"886,642",496,7.36(w) x 9.20(h) x 1.06(d)
6210.html,CUDA Handbook: The A Comprehensive Guide to GPU Programming / Edition 1,Nicholas Wilt,,$38.29,$41.49,,9780321809469,,Addison-Wesley,,"886,670",494,7.30(w) x 9.40(h) x 1.20(d)
6211.html,Rails Pocket Reference,Eric Berry,,$13.29,,,9780596520700,Pocket Reference (O'Reilly) Series,"O'Reilly Media, Incorporated",,"886,914",200,4.20(w) x 6.90(h) x 0.50(d)
6212.html,Read Between the Lines: A Humorous Guide to Texting with Simplicity and Style,Shawn Marie Edgington,,,,,9781934812532,,Brown Books Publishing Group,,"886,987",165,5.30(w) x 8.10(h) x 0.70(d)
6213.html,Advanced Imaging,Joseph R. Meehan,,,,,9781600596377,A Lark Photography Book Series,Pixiq,,"887,056",160,8.50(w) x 10.90(h) x 0.60(d)
6214.html,Empowering Students with Technology / Edition 2,Alan C. November,,$23.12,$23.21,,9781412974257,,SAGE Publications,,"887,063",115,
6215.html,"Excel Data Analysis: Your visual blueprint for creating and analyzing data, charts and PivotTables",Denise Etheridge,,$19.17,$15.99,,9780470591604,Visual Blueprint Series,Wiley,,"887,271",368,7.30(w) x 9.10(h) x 1.00(d)
6216.html,The Complete Digital Photo Manual: Your #1 Guide for Better Photography,Digital Photo magazine,,,,,9781847327406,,Carlton Books,,"887,274",256,9.40(w) x 11.10(h) x 0.80(d)
6217.html,Mastering JavaFX 8 Controls,Hendrik Ebbers,,$21.11,$19.49,,9780071833776,Oracle Press Series,McGraw-Hill Professional Publishing,,"887,303",336,7.30(w) x 9.00(h) x 0.70(d)
6218.html,The Incremental Commitment Spiral Model: Principles and Practices for Successful Systems and Software,Barry Boehm# Jo Ann Lane# Supannika Koolmanojwong# Richard Turner,,$39.57,$34.49,,9780321808226,,Addison-Wesley,,"887,388",304,7.00(w) x 9.00(h) x 0.90(d)
6219.html,The Official Ubuntu Book / Edition 7,Matthew Helmke# Amber Graner# Kyle Rankin# Benjamin Mako Hill,,$18.98,$16.49,,9780133017601,,Prentice Hall,,"887,586",432,6.90(w) x 9.00(h) x 1.00(d)
6220.html,The Art of Assembly Language,Randall Hyde,,$42.75,$27.49,,9781593272074,,"No Starch Press San Francisco, CA",,"887,919",760,7.00(w) x 9.20(h) x 2.00(d)
6221.html,Game Character Creation with Blender and Unity,Chris Totten,,$28.73,$25.99,,9781118172728,,Wiley,,"888,001",320,7.30(w) x 9.10(h) x 0.80(d)
6222.html,UML Demystified,Paul Kimmel,,$23.00,$17.25,,9780072261820,Demystified Series,McGraw-Hill Professional Publishing,,"888,111",235,7.40(w) x 9.20(h) x 0.42(d)
6223.html,Modern Web Development with IBM WebSphere,Kyle Brown# Roland Barcia# Karl Bishop# Matthew Perrins,$29.35,,$22.39,,9780133067033,IBM Press Series,IBM Press,,"888,304",300,7.00(w) x 9.10(h) x 1.00(d)
6224.html,"The NOOK Book: An Unofficial Guide: Everything you need to know about the NOOK Tablet, NOOK Color, and the NOOK Simple Touch",Patrick Kanouse,,$17.99,$8.99,,9780789748485,,Que,,"888,438",384,5.90(w) x 8.90(h) x 0.90(d)
6225.html,CCNA Cisco Certified Network Associate Study Guide (Exam 640-802) (PagePerfect NOOK Book),Richard Deal,, ,$31.49,,9780071643733,Certification Press,McGraw-Hill Education,,"1,086,548",864,
6226.html,Computer Help for Seniors,Stuart Yarnold,,,,,9781840783452,In Easy Steps,In Easy Steps Limited,,"888,512",192,7.20(w) x 8.90(h) x 0.50(d)
6227.html,"Data-Driven Security: Analysis, Visualization and Dashboards",Jay Jacobs# Bob Rudis,,$40.24,$25.99,,9781118793725,,Wiley,,"888,511",352,7.30(w) x 9.00(h) x 0.80(d)
6228.html,David Busch's Nikon D90 Guide to Digital SLR Photography,David D. Busch,,$18.53,$20.99,,9781598639056,David Busch's Digital Photography Guides Series,Cengage Learning,,"888,673",379,7.40(w) x 9.10(h) x 1.20(d)
6229.html,Apple TV for Dummies,Mark L. Chambers,,,,,9780470173626,For Dummies Series,Wiley,,"888,940",316,7.20(w) x 9.20(h) x 0.80(d)
6230.html,iPad at Work For Dummies,Galen Gruman,,$19.37,$12.99,,9781118949283,For Dummies Series,Wiley,,"889,074",432,7.40(w) x 9.10(h) x 1.00(d)
6231.html,Oracle Big Data Handbook,Tom Plunkett# Brian Macdonald# Bruce Nelson# Mark Hornick,,$38.49,$37.49,,9780071827263,,McGraw-Hill Professional Publishing,,"889,157",464,7.30(w) x 9.00(h) x 1.00(d)
6232.html,Digital Art Masters: Volume 5,3dtotal.Com,,$33.40,$33.99,,9780240522104,Digital Art Masters Series,Taylor & Francis,,"889,227",304,8.50(w) x 10.90(h) x 0.90(d)
6233.html,It Began with Babbage: The Genesis of Computer Science,Subrata Dasgupta,$34.95,,$16.79,,9780199309412,,Oxford University Press,,"889,304",344,10.30(w) x 6.70(h) x 1.40(d)
6234.html,Databases A Beginner's Guide / Edition 1,Andy Oppel# Andrew J. Oppel,,$21.69,$24.49,,9780071608466,Beginner's Guide Series,McGraw-Hill Professional Publishing,,"889,336",496,7.30(w) x 9.00(h) x 1.10(d)
